"","SPP","SYS_NM","Area","escapement","Year","Enhancement_Rank"
"30788","CO","CLEAGH CREEK","27",NA,1963,"NONE"
"30789","CO","CLEAGH CREEK","27",0,1964,"NONE"
"30790","CO","CLEAGH CREEK","27",NA,1965,"NONE"
"30791","CO","CLEAGH CREEK","27",0,1966,"NONE"
"30792","CO","CLEAGH CREEK","27",0,1967,"NONE"
"30793","CO","CLEAGH CREEK","27",NA,1968,"NONE"
"30794","CO","CLEAGH CREEK","27",0,1969,"NONE"
"30795","CO","CLEAGH CREEK","27",NA,1970,"NONE"
"30796","CO","CLEAGH CREEK","27",NA,1971,"NONE"
"30797","CO","CLEAGH CREEK","27",0,1972,"NONE"
"30798","CO","CLEAGH CREEK","27",NA,1973,"NONE"
"30799","CO","CLEAGH CREEK","27",200,1974,"NONE"
"30800","CO","CLEAGH CREEK","27",75,1975,"NONE"
"30801","CO","CLEAGH CREEK","27",0,1976,"NONE"
"30802","CO","CLEAGH CREEK","27",0,1977,"NONE"
"30803","CO","CLEAGH CREEK","27",75,1978,"NONE"
"30804","CO","CLEAGH CREEK","27",0,1979,"NONE"
"30805","CO","CLEAGH CREEK","27",25,1980,"NONE"
"30806","CO","CLEAGH CREEK","27",100,1981,"NONE"
"30807","CO","CLEAGH CREEK","27",0,1982,"NONE"
"30808","CO","CLEAGH CREEK","27",25,1983,"NONE"
"30809","CO","CLEAGH CREEK","27",NA,1984,"NONE"
"30810","CO","CLEAGH CREEK","27",0,1985,"NONE"
"30811","CO","CLEAGH CREEK","27",0,1986,"NONE"
"30812","CO","CLEAGH CREEK","27",NA,1987,"NONE"
"30813","CO","CLEAGH CREEK","27",0,1988,"NONE"
"30814","CO","CLEAGH CREEK","27",NA,1989,"NONE"
"30815","CO","CLEAGH CREEK","27",10,1990,"NONE"
"30816","CO","CLEAGH CREEK","27",NA,1991,"NONE"
"30817","CO","CLEAGH CREEK","27",30,1992,"NONE"
"30818","CO","CLEAGH CREEK","27",NA,1993,"NONE"
"30819","CO","CLEAGH CREEK","27",0,1994,"NONE"
"30820","CO","CLEAGH CREEK","27",0,1995,"NONE"
"30821","CO","CLEAGH CREEK","27",0,1996,"NONE"
"30822","CO","CLEAGH CREEK","27",NA,1997,"NONE"
"30823","CO","CLEAGH CREEK","27",0,1998,"NONE"
"30824","CO","CLEAGH CREEK","27",NA,1999,"NONE"
"30825","CO","CLEAGH CREEK","27",NA,2000,"NONE"
"30826","CO","CLEAGH CREEK","27",NA,2001,"NONE"
"30827","CO","CLEAGH CREEK","27",NA,2002,"NONE"
"30828","CO","CLEAGH CREEK","27",NA,2003,"NONE"
"30829","CO","CLEAGH CREEK","27",NA,2004,"NONE"
"30830","CO","CLEAGH CREEK","27",NA,2005,"NONE"
"30831","CO","CLEAGH CREEK","27",NA,2006,"NONE"
"30832","CO","CLEAGH CREEK","27",NA,2007,"NONE"
"30833","CO","CLEAGH CREEK","27",NA,2008,"NONE"
"30834","CO","CLEAGH CREEK","27",NA,2009,"NONE"
"30835","CO","CLEAGH CREEK","27",NA,2010,"NONE"
"30836","CO","CLEAGH CREEK","27",NA,2011,"NONE"
"30837","CO","CLEAGH CREEK","27",NA,2012,"NONE"
"30838","CO","CLEAGH CREEK","27",NA,2013,"NONE"
"30839","CO","CLEAGH CREEK","27",NA,2014,"NONE"
"30840","CO","CLEAGH CREEK","27",NA,2015,"NONE"
"30841","CO","CLEAGH CREEK","27",NA,2016,"NONE"
"30842","CO","CLEAGH CREEK","27",NA,2017,"NONE"
"30843","CO","CLEAGH CREEK","27",NA,2018,"NONE"
"30844","CO","KEWQUODIE CREEK","27",NA,1950,"NONE"
"30845","CO","KEWQUODIE CREEK","27",NA,1951,"NONE"
"30846","CO","KEWQUODIE CREEK","27",NA,1952,"NONE"
"30847","CO","KEWQUODIE CREEK","27",1000,1953,"NONE"
"30848","CO","KEWQUODIE CREEK","27",500,1954,"NONE"
"30849","CO","KEWQUODIE CREEK","27",500,1955,"NONE"
"30850","CO","KEWQUODIE CREEK","27",500,1956,"NONE"
"30851","CO","KEWQUODIE CREEK","27",50,1957,"NONE"
"30852","CO","KEWQUODIE CREEK","27",200,1958,"NONE"
"30853","CO","KEWQUODIE CREEK","27",100,1959,"NONE"
"30854","CO","KEWQUODIE CREEK","27",20,1960,"NONE"
"30855","CO","KEWQUODIE CREEK","27",250,1961,"NONE"
"30856","CO","KEWQUODIE CREEK","27",100,1962,"NONE"
"30857","CO","KEWQUODIE CREEK","27",25,1963,"NONE"
"30858","CO","KEWQUODIE CREEK","27",500,1964,"NONE"
"30859","CO","KEWQUODIE CREEK","27",25,1965,"NONE"
"30860","CO","KEWQUODIE CREEK","27",75,1966,"NONE"
"30861","CO","KEWQUODIE CREEK","27",25,1967,"NONE"
"30862","CO","KEWQUODIE CREEK","27",100,1968,"NONE"
"30863","CO","KEWQUODIE CREEK","27",0,1969,"NONE"
"30864","CO","KEWQUODIE CREEK","27",NA,1970,"NONE"
"30865","CO","KEWQUODIE CREEK","27",75,1971,"NONE"
"30866","CO","KEWQUODIE CREEK","27",75,1972,"NONE"
"30867","CO","KEWQUODIE CREEK","27",0,1973,"NONE"
"30868","CO","KEWQUODIE CREEK","27",200,1974,"NONE"
"30869","CO","KEWQUODIE CREEK","27",0,1975,"NONE"
"30870","CO","KEWQUODIE CREEK","27",25,1976,"NONE"
"30871","CO","KEWQUODIE CREEK","27",0,1977,"NONE"
"30872","CO","KEWQUODIE CREEK","27",0,1978,"NONE"
"30873","CO","KEWQUODIE CREEK","27",10,1979,"NONE"
"30874","CO","KEWQUODIE CREEK","27",0,1980,"NONE"
"30875","CO","KEWQUODIE CREEK","27",50,1981,"NONE"
"30876","CO","KEWQUODIE CREEK","27",NA,1982,"NONE"
"30877","CO","KEWQUODIE CREEK","27",NA,1983,"NONE"
"30878","CO","KEWQUODIE CREEK","27",NA,1984,"NONE"
"30879","CO","KEWQUODIE CREEK","27",0,1985,"NONE"
"30880","CO","KEWQUODIE CREEK","27",NA,1986,"NONE"
"30881","CO","KEWQUODIE CREEK","27",NA,1987,"NONE"
"30882","CO","KEWQUODIE CREEK","27",0,1988,"NONE"
"30883","CO","KEWQUODIE CREEK","27",0,1989,"NONE"
"30884","CO","KEWQUODIE CREEK","27",NA,1990,"NONE"
"30885","CO","KEWQUODIE CREEK","27",10,1991,"NONE"
"30886","CO","KEWQUODIE CREEK","27",NA,1992,"NONE"
"30887","CO","KEWQUODIE CREEK","27",NA,1993,"NONE"
"30888","CO","KEWQUODIE CREEK","27",NA,1994,"NONE"
"30889","CO","KEWQUODIE CREEK","27",NA,1995,"NONE"
"30890","CO","KEWQUODIE CREEK","27",0,1996,"NONE"
"30891","CO","KEWQUODIE CREEK","27",NA,1997,"NONE"
"30892","CO","KEWQUODIE CREEK","27",NA,1998,"NONE"
"30893","CO","KEWQUODIE CREEK","27",NA,1999,"NONE"
"30894","CO","KEWQUODIE CREEK","27",NA,2000,"NONE"
"30895","CO","KEWQUODIE CREEK","27",NA,2001,"NONE"
"30896","CO","KEWQUODIE CREEK","27",NA,2002,"NONE"
"30897","CO","KEWQUODIE CREEK","27",NA,2003,"NONE"
"30898","CO","KEWQUODIE CREEK","27",NA,2004,"NONE"
"30899","CO","KEWQUODIE CREEK","27",NA,2005,"NONE"
"30900","CO","KEWQUODIE CREEK","27",NA,2006,"NONE"
"30901","CO","KEWQUODIE CREEK","27",NA,2007,"NONE"
"30902","CO","KEWQUODIE CREEK","27",NA,2008,"NONE"
"30903","CO","KEWQUODIE CREEK","27",NA,2009,"NONE"
"30904","CO","KEWQUODIE CREEK","27",NA,2010,"NONE"
"30905","CO","KEWQUODIE CREEK","27",NA,2011,"NONE"
"30906","CO","KEWQUODIE CREEK","27",NA,2012,"NONE"
"30907","CO","KEWQUODIE CREEK","27",NA,2013,"NONE"
"30908","CO","KEWQUODIE CREEK","27",NA,2014,"NONE"
"30909","CO","KEWQUODIE CREEK","27",NA,2015,"NONE"
"30910","CO","KEWQUODIE CREEK","27",NA,2016,"NONE"
"30911","CO","KEWQUODIE CREEK","27",NA,2017,"NONE"
"30912","CO","KEWQUODIE CREEK","27",NA,2018,"NONE"
"30913","CO","KLOOTCHLIMMIS CREEK","27",NA,1950,"NONE"
"30914","CO","KLOOTCHLIMMIS CREEK","27",NA,1951,"NONE"
"30915","CO","KLOOTCHLIMMIS CREEK","27",NA,1952,"NONE"
"30916","CO","KLOOTCHLIMMIS CREEK","27",1000,1953,"NONE"
"30917","CO","KLOOTCHLIMMIS CREEK","27",200,1954,"NONE"
"30918","CO","KLOOTCHLIMMIS CREEK","27",0,1955,"NONE"
"30919","CO","KLOOTCHLIMMIS CREEK","27",500,1956,"NONE"
"30920","CO","KLOOTCHLIMMIS CREEK","27",50,1957,"NONE"
"30921","CO","KLOOTCHLIMMIS CREEK","27",250,1958,"NONE"
"30922","CO","KLOOTCHLIMMIS CREEK","27",1000,1959,"NONE"
"30923","CO","KLOOTCHLIMMIS CREEK","27",40,1960,"NONE"
"30924","CO","KLOOTCHLIMMIS CREEK","27",40,1961,"NONE"
"30925","CO","KLOOTCHLIMMIS CREEK","27",800,1962,"NONE"
"30926","CO","KLOOTCHLIMMIS CREEK","27",25,1963,"NONE"
"30927","CO","KLOOTCHLIMMIS CREEK","27",450,1964,"NONE"
"30928","CO","KLOOTCHLIMMIS CREEK","27",25,1965,"NONE"
"30929","CO","KLOOTCHLIMMIS CREEK","27",75,1966,"NONE"
"30930","CO","KLOOTCHLIMMIS CREEK","27",25,1967,"NONE"
"30931","CO","KLOOTCHLIMMIS CREEK","27",250,1968,"NONE"
"30932","CO","KLOOTCHLIMMIS CREEK","27",0,1969,"NONE"
"30933","CO","KLOOTCHLIMMIS CREEK","27",75,1970,"NONE"
"30934","CO","KLOOTCHLIMMIS CREEK","27",0,1971,"NONE"
"30935","CO","KLOOTCHLIMMIS CREEK","27",200,1972,"NONE"
"30936","CO","KLOOTCHLIMMIS CREEK","27",750,1973,"NONE"
"30937","CO","KLOOTCHLIMMIS CREEK","27",500,1974,"NONE"
"30938","CO","KLOOTCHLIMMIS CREEK","27",200,1975,"NONE"
"30939","CO","KLOOTCHLIMMIS CREEK","27",200,1976,"NONE"
"30940","CO","KLOOTCHLIMMIS CREEK","27",20,1977,"NONE"
"30941","CO","KLOOTCHLIMMIS CREEK","27",400,1978,"NONE"
"30942","CO","KLOOTCHLIMMIS CREEK","27",350,1979,"NONE"
"30943","CO","KLOOTCHLIMMIS CREEK","27",200,1980,"NONE"
"30944","CO","KLOOTCHLIMMIS CREEK","27",200,1981,"NONE"
"30945","CO","KLOOTCHLIMMIS CREEK","27",NA,1982,"NONE"
"30946","CO","KLOOTCHLIMMIS CREEK","27",NA,1983,"NONE"
"30947","CO","KLOOTCHLIMMIS CREEK","27",NA,1984,"NONE"
"30948","CO","KLOOTCHLIMMIS CREEK","27",0,1985,"NONE"
"30949","CO","KLOOTCHLIMMIS CREEK","27",25,1986,"NONE"
"30950","CO","KLOOTCHLIMMIS CREEK","27",50,1987,"NONE"
"30951","CO","KLOOTCHLIMMIS CREEK","27",NA,1988,"NONE"
"30952","CO","KLOOTCHLIMMIS CREEK","27",50,1989,"NONE"
"30953","CO","KLOOTCHLIMMIS CREEK","27",150,1990,"NONE"
"30954","CO","KLOOTCHLIMMIS CREEK","27",100,1991,"NONE"
"30955","CO","KLOOTCHLIMMIS CREEK","27",NA,1992,"NONE"
"30956","CO","KLOOTCHLIMMIS CREEK","27",100,1993,"NONE"
"30957","CO","KLOOTCHLIMMIS CREEK","27",NA,1994,"NONE"
"30958","CO","KLOOTCHLIMMIS CREEK","27",NA,1995,"NONE"
"30959","CO","KLOOTCHLIMMIS CREEK","27",NA,1996,"NONE"
"30960","CO","KLOOTCHLIMMIS CREEK","27",28,1997,"NONE"
"30961","CO","KLOOTCHLIMMIS CREEK","27",1075,1998,"NONE"
"30962","CO","KLOOTCHLIMMIS CREEK","27",163,1999,"NONE"
"30963","CO","KLOOTCHLIMMIS CREEK","27",229,2000,"NONE"
"30964","CO","KLOOTCHLIMMIS CREEK","27",77,2001,"NONE"
"30965","CO","KLOOTCHLIMMIS CREEK","27",112,2002,"NONE"
"30966","CO","KLOOTCHLIMMIS CREEK","27",NA,2003,"NONE"
"30967","CO","KLOOTCHLIMMIS CREEK","27",NA,2004,"NONE"
"30968","CO","KLOOTCHLIMMIS CREEK","27",NA,2005,"NONE"
"30969","CO","KLOOTCHLIMMIS CREEK","27",NA,2006,"NONE"
"30970","CO","KLOOTCHLIMMIS CREEK","27",NA,2007,"NONE"
"30971","CO","KLOOTCHLIMMIS CREEK","27",NA,2008,"NONE"
"30972","CO","KLOOTCHLIMMIS CREEK","27",NA,2009,"NONE"
"30973","CO","KLOOTCHLIMMIS CREEK","27",NA,2010,"NONE"
"30974","CO","KLOOTCHLIMMIS CREEK","27",NA,2011,"NONE"
"30975","CO","KLOOTCHLIMMIS CREEK","27",NA,2012,"NONE"
"30976","CO","KLOOTCHLIMMIS CREEK","27",NA,2013,"NONE"
"30977","CO","KLOOTCHLIMMIS CREEK","27",NA,2014,"NONE"
"30978","CO","KLOOTCHLIMMIS CREEK","27",NA,2015,"NONE"
"30979","CO","KLOOTCHLIMMIS CREEK","27",NA,2016,"NONE"
"30980","CO","KLOOTCHLIMMIS CREEK","27",NA,2017,"NONE"
"30981","CO","KLOOTCHLIMMIS CREEK","27",NA,2018,"NONE"
"30982","CO","SKIDINE CREEK","27",NA,1950,"NONE"
"30983","CO","SKIDINE CREEK","27",NA,1951,"NONE"
"30984","CO","SKIDINE CREEK","27",NA,1952,"NONE"
"30985","CO","SKIDINE CREEK","27",NA,1953,"NONE"
"30986","CO","SKIDINE CREEK","27",NA,1954,"NONE"
"30987","CO","SKIDINE CREEK","27",NA,1955,"NONE"
"30988","CO","SKIDINE CREEK","27",NA,1956,"NONE"
"30989","CO","SKIDINE CREEK","27",NA,1957,"NONE"
"30990","CO","SKIDINE CREEK","27",NA,1958,"NONE"
"30991","CO","SKIDINE CREEK","27",NA,1959,"NONE"
"30992","CO","SKIDINE CREEK","27",NA,1960,"NONE"
"30993","CO","SKIDINE CREEK","27",NA,1961,"NONE"
"30994","CO","SKIDINE CREEK","27",NA,1962,"NONE"
"30995","CO","SKIDINE CREEK","27",NA,1963,"NONE"
"30996","CO","SKIDINE CREEK","27",NA,1964,"NONE"
"30997","CO","SKIDINE CREEK","27",NA,1965,"NONE"
"30998","CO","SKIDINE CREEK","27",NA,1966,"NONE"
"30999","CO","SKIDINE CREEK","27",NA,1967,"NONE"
"31000","CO","SKIDINE CREEK","27",NA,1968,"NONE"
"31001","CO","SKIDINE CREEK","27",25,1969,"NONE"
"31002","CO","SKIDINE CREEK","27",NA,1970,"NONE"
"31003","CO","SKIDINE CREEK","27",NA,1971,"NONE"
"31004","CO","SKIDINE CREEK","27",75,1972,"NONE"
"31005","CO","SKIDINE CREEK","27",NA,1973,"NONE"
"31006","CO","SKIDINE CREEK","27",25,1974,"NONE"
"31007","CO","SKIDINE CREEK","27",NA,1975,"NONE"
"31008","CO","SKIDINE CREEK","27",NA,1976,"NONE"
"31009","CO","SKIDINE CREEK","27",NA,1977,"NONE"
"31010","CO","SKIDINE CREEK","27",NA,1978,"NONE"
"31011","CO","SKIDINE CREEK","27",NA,1979,"NONE"
"31012","CO","SKIDINE CREEK","27",NA,1980,"NONE"
"31013","CO","SKIDINE CREEK","27",NA,1981,"NONE"
"31014","CO","SKIDINE CREEK","27",NA,1982,"NONE"
"31015","CO","SKIDINE CREEK","27",NA,1983,"NONE"
"31016","CO","SKIDINE CREEK","27",NA,1984,"NONE"
"31017","CO","SKIDINE CREEK","27",NA,1985,"NONE"
"31018","CO","SKIDINE CREEK","27",NA,1986,"NONE"
"31019","CO","SKIDINE CREEK","27",NA,1987,"NONE"
"31020","CO","SKIDINE CREEK","27",0,1988,"NONE"
"31021","CO","SKIDINE CREEK","27",NA,1989,"NONE"
"31022","CO","SKIDINE CREEK","27",NA,1990,"NONE"
"31023","CO","SKIDINE CREEK","27",0,1991,"NONE"
"31024","CO","SKIDINE CREEK","27",0,1992,"NONE"
"31025","CO","SKIDINE CREEK","27",NA,1993,"NONE"
"31026","CO","SKIDINE CREEK","27",NA,1994,"NONE"
"31027","CO","SKIDINE CREEK","27",0,1995,"NONE"
"31028","CO","SKIDINE CREEK","27",0,1996,"NONE"
"31029","CO","SKIDINE CREEK","27",NA,1997,"NONE"
"31030","CO","SKIDINE CREEK","27",0,1998,"NONE"
"31031","CO","SKIDINE CREEK","27",NA,1999,"NONE"
"31032","CO","SKIDINE CREEK","27",NA,2000,"NONE"
"31033","CO","SKIDINE CREEK","27",NA,2001,"NONE"
"31034","CO","SKIDINE CREEK","27",NA,2002,"NONE"
"31035","CO","SKIDINE CREEK","27",NA,2003,"NONE"
"31036","CO","SKIDINE CREEK","27",NA,2004,"NONE"
"31037","CO","SKIDINE CREEK","27",NA,2005,"NONE"
"31038","CO","SKIDINE CREEK","27",NA,2006,"NONE"
"31039","CO","SKIDINE CREEK","27",NA,2007,"NONE"
"31040","CO","SKIDINE CREEK","27",NA,2008,"NONE"
"31041","CO","SKIDINE CREEK","27",NA,2009,"NONE"
"31042","CO","SKIDINE CREEK","27",NA,2010,"NONE"
"31043","CO","SKIDINE CREEK","27",NA,2011,"NONE"
"31044","CO","SKIDINE CREEK","27",NA,2012,"NONE"
"31045","CO","SKIDINE CREEK","27",NA,2013,"NONE"
"31046","CO","SKIDINE CREEK","27",NA,2014,"NONE"
"31047","CO","SKIDINE CREEK","27",NA,2015,"NONE"
"31048","CO","SKIDINE CREEK","27",NA,2016,"NONE"
"31049","CO","SKIDINE CREEK","27",NA,2017,"NONE"
"31050","CO","SKIDINE CREEK","27",NA,2018,"NONE"
"31051","CO","JULIAN CREEK","27",NA,1950,"NONE"
"31052","CO","JULIAN CREEK","27",NA,1951,"NONE"
"31053","CO","JULIAN CREEK","27",NA,1952,"NONE"
"31054","CO","JULIAN CREEK","27",NA,1953,"NONE"
"31055","CO","JULIAN CREEK","27",NA,1954,"NONE"
"31056","CO","JULIAN CREEK","27",NA,1955,"NONE"
"31057","CO","JULIAN CREEK","27",NA,1956,"NONE"
"31058","CO","JULIAN CREEK","27",NA,1957,"NONE"
"31059","CO","JULIAN CREEK","27",NA,1958,"NONE"
"31060","CO","JULIAN CREEK","27",NA,1959,"NONE"
"31061","CO","JULIAN CREEK","27",NA,1960,"NONE"
"31062","CO","JULIAN CREEK","27",NA,1961,"NONE"
"31063","CO","JULIAN CREEK","27",NA,1962,"NONE"
"31064","CO","JULIAN CREEK","27",NA,1963,"NONE"
"31065","CO","JULIAN CREEK","27",NA,1964,"NONE"
"31066","CO","JULIAN CREEK","27",NA,1965,"NONE"
"31067","CO","JULIAN CREEK","27",NA,1966,"NONE"
"31068","CO","JULIAN CREEK","27",NA,1967,"NONE"
"31069","CO","JULIAN CREEK","27",NA,1968,"NONE"
"31070","CO","JULIAN CREEK","27",NA,1969,"NONE"
"31071","CO","JULIAN CREEK","27",NA,1970,"NONE"
"31072","CO","JULIAN CREEK","27",NA,1971,"NONE"
"31073","CO","JULIAN CREEK","27",NA,1972,"NONE"
"31074","CO","JULIAN CREEK","27",NA,1973,"NONE"
"31075","CO","JULIAN CREEK","27",NA,1974,"NONE"
"31076","CO","JULIAN CREEK","27",NA,1975,"NONE"
"31077","CO","JULIAN CREEK","27",0,1976,"NONE"
"31078","CO","JULIAN CREEK","27",0,1977,"NONE"
"31079","CO","JULIAN CREEK","27",0,1978,"NONE"
"31080","CO","JULIAN CREEK","27",0,1979,"NONE"
"31081","CO","JULIAN CREEK","27",25,1980,"NONE"
"31082","CO","JULIAN CREEK","27",0,1981,"NONE"
"31083","CO","JULIAN CREEK","27",NA,1982,"NONE"
"31084","CO","JULIAN CREEK","27",NA,1983,"NONE"
"31085","CO","JULIAN CREEK","27",NA,1984,"NONE"
"31086","CO","JULIAN CREEK","27",NA,1985,"NONE"
"31087","CO","JULIAN CREEK","27",0,1986,"NONE"
"31088","CO","JULIAN CREEK","27",NA,1987,"NONE"
"31089","CO","JULIAN CREEK","27",0,1988,"NONE"
"31090","CO","JULIAN CREEK","27",NA,1989,"NONE"
"31091","CO","JULIAN CREEK","27",0,1990,"NONE"
"31092","CO","JULIAN CREEK","27",10,1991,"NONE"
"31093","CO","JULIAN CREEK","27",NA,1992,"NONE"
"31094","CO","JULIAN CREEK","27",NA,1993,"NONE"
"31095","CO","JULIAN CREEK","27",NA,1994,"NONE"
"31096","CO","JULIAN CREEK","27",NA,1995,"NONE"
"31097","CO","JULIAN CREEK","27",0,1996,"NONE"
"31098","CO","JULIAN CREEK","27",NA,1997,"NONE"
"31099","CO","JULIAN CREEK","27",0,1998,"NONE"
"31100","CO","JULIAN CREEK","27",NA,1999,"NONE"
"31101","CO","JULIAN CREEK","27",NA,2000,"NONE"
"31102","CO","JULIAN CREEK","27",0,2001,"NONE"
"31103","CO","JULIAN CREEK","27",NA,2002,"NONE"
"31104","CO","JULIAN CREEK","27",NA,2003,"NONE"
"31105","CO","JULIAN CREEK","27",NA,2004,"NONE"
"31106","CO","JULIAN CREEK","27",NA,2005,"NONE"
"31107","CO","JULIAN CREEK","27",NA,2006,"NONE"
"31108","CO","JULIAN CREEK","27",NA,2007,"NONE"
"31109","CO","JULIAN CREEK","27",NA,2008,"NONE"
"31110","CO","JULIAN CREEK","27",NA,2009,"NONE"
"31111","CO","JULIAN CREEK","27",NA,2010,"NONE"
"31112","CO","JULIAN CREEK","27",NA,2011,"NONE"
"31113","CO","JULIAN CREEK","27",NA,2012,"NONE"
"31114","CO","JULIAN CREEK","27",NA,2013,"NONE"
"31115","CO","JULIAN CREEK","27",NA,2014,"NONE"
"31116","CO","JULIAN CREEK","27",NA,2015,"NONE"
"31117","CO","JULIAN CREEK","27",NA,2016,"NONE"
"31118","CO","JULIAN CREEK","27",NA,2017,"NONE"
"31119","CO","JULIAN CREEK","27",NA,2018,"NONE"
"31120","CO","MAHWHIECLAS CREEK","27",NA,1950,"NONE"
"31121","CO","MAHWHIECLAS CREEK","27",NA,1951,"NONE"
"31122","CO","MAHWHIECLAS CREEK","27",NA,1952,"NONE"
"31123","CO","MAHWHIECLAS CREEK","27",NA,1953,"NONE"
"31124","CO","MAHWHIECLAS CREEK","27",NA,1954,"NONE"
"31125","CO","MAHWHIECLAS CREEK","27",NA,1955,"NONE"
"31126","CO","MAHWHIECLAS CREEK","27",NA,1956,"NONE"
"31127","CO","MAHWHIECLAS CREEK","27",NA,1957,"NONE"
"31128","CO","MAHWHIECLAS CREEK","27",NA,1958,"NONE"
"31129","CO","MAHWHIECLAS CREEK","27",NA,1959,"NONE"
"31130","CO","MAHWHIECLAS CREEK","27",NA,1960,"NONE"
"31131","CO","MAHWHIECLAS CREEK","27",NA,1961,"NONE"
"31132","CO","MAHWHIECLAS CREEK","27",NA,1962,"NONE"
"31133","CO","MAHWHIECLAS CREEK","27",NA,1963,"NONE"
"31134","CO","MAHWHIECLAS CREEK","27",NA,1964,"NONE"
"31135","CO","MAHWHIECLAS CREEK","27",NA,1965,"NONE"
"31136","CO","MAHWHIECLAS CREEK","27",NA,1966,"NONE"
"31137","CO","MAHWHIECLAS CREEK","27",NA,1967,"NONE"
"31138","CO","MAHWHIECLAS CREEK","27",NA,1968,"NONE"
"31139","CO","MAHWHIECLAS CREEK","27",NA,1969,"NONE"
"31140","CO","MAHWHIECLAS CREEK","27",NA,1970,"NONE"
"31141","CO","MAHWHIECLAS CREEK","27",NA,1971,"NONE"
"31142","CO","MAHWHIECLAS CREEK","27",NA,1972,"NONE"
"31143","CO","MAHWHIECLAS CREEK","27",NA,1973,"NONE"
"31144","CO","MAHWHIECLAS CREEK","27",NA,1974,"NONE"
"31145","CO","MAHWHIECLAS CREEK","27",NA,1975,"NONE"
"31146","CO","MAHWHIECLAS CREEK","27",NA,1976,"NONE"
"31147","CO","MAHWHIECLAS CREEK","27",0,1977,"NONE"
"31148","CO","MAHWHIECLAS CREEK","27",NA,1978,"NONE"
"31149","CO","MAHWHIECLAS CREEK","27",NA,1979,"NONE"
"31150","CO","MAHWHIECLAS CREEK","27",NA,1980,"NONE"
"31151","CO","MAHWHIECLAS CREEK","27",NA,1981,"NONE"
"31152","CO","MAHWHIECLAS CREEK","27",NA,1982,"NONE"
"31153","CO","MAHWHIECLAS CREEK","27",NA,1983,"NONE"
"31154","CO","MAHWHIECLAS CREEK","27",NA,1984,"NONE"
"31155","CO","MAHWHIECLAS CREEK","27",NA,1985,"NONE"
"31156","CO","MAHWHIECLAS CREEK","27",25,1986,"NONE"
"31157","CO","MAHWHIECLAS CREEK","27",0,1987,"NONE"
"31158","CO","MAHWHIECLAS CREEK","27",0,1988,"NONE"
"31159","CO","MAHWHIECLAS CREEK","27",0,1989,"NONE"
"31160","CO","MAHWHIECLAS CREEK","27",NA,1990,"NONE"
"31161","CO","MAHWHIECLAS CREEK","27",NA,1991,"NONE"
"31162","CO","MAHWHIECLAS CREEK","27",NA,1992,"NONE"
"31163","CO","MAHWHIECLAS CREEK","27",0,1993,"NONE"
"31164","CO","MAHWHIECLAS CREEK","27",NA,1994,"NONE"
"31165","CO","MAHWHIECLAS CREEK","27",0,1995,"NONE"
"31166","CO","MAHWHIECLAS CREEK","27",0,1996,"NONE"
"31167","CO","MAHWHIECLAS CREEK","27",NA,1997,"NONE"
"31168","CO","MAHWHIECLAS CREEK","27",0,1998,"NONE"
"31169","CO","MAHWHIECLAS CREEK","27",NA,1999,"NONE"
"31170","CO","MAHWHIECLAS CREEK","27",NA,2000,"NONE"
"31171","CO","MAHWHIECLAS CREEK","27",0,2001,"NONE"
"31172","CO","MAHWHIECLAS CREEK","27",NA,2002,"NONE"
"31173","CO","MAHWHIECLAS CREEK","27",NA,2003,"NONE"
"31174","CO","MAHWHIECLAS CREEK","27",NA,2004,"NONE"
"31175","CO","MAHWHIECLAS CREEK","27",NA,2005,"NONE"
"31176","CO","MAHWHIECLAS CREEK","27",NA,2006,"NONE"
"31177","CO","MAHWHIECLAS CREEK","27",NA,2007,"NONE"
"31178","CO","MAHWHIECLAS CREEK","27",NA,2008,"NONE"
"31179","CO","MAHWHIECLAS CREEK","27",NA,2009,"NONE"
"31180","CO","MAHWHIECLAS CREEK","27",NA,2010,"NONE"
"31181","CO","MAHWHIECLAS CREEK","27",NA,2011,"NONE"
"31182","CO","MAHWHIECLAS CREEK","27",NA,2012,"NONE"
"31183","CO","MAHWHIECLAS CREEK","27",NA,2013,"NONE"
"31184","CO","MAHWHIECLAS CREEK","27",NA,2014,"NONE"
"31185","CO","MAHWHIECLAS CREEK","27",NA,2015,"NONE"
"31186","CO","MAHWHIECLAS CREEK","27",NA,2016,"NONE"
"31187","CO","MAHWHIECLAS CREEK","27",NA,2017,"NONE"
"31188","CO","MAHWHIECLAS CREEK","27",NA,2018,"NONE"
"31189","CO","TEETA CREEK","27",NA,1950,"NONE"
"31190","CO","TEETA CREEK","27",NA,1951,"NONE"
"31191","CO","TEETA CREEK","27",NA,1952,"NONE"
"31192","CO","TEETA CREEK","27",NA,1953,"NONE"
"31193","CO","TEETA CREEK","27",NA,1954,"NONE"
"31194","CO","TEETA CREEK","27",NA,1955,"NONE"
"31195","CO","TEETA CREEK","27",NA,1956,"NONE"
"31196","CO","TEETA CREEK","27",NA,1957,"NONE"
"31197","CO","TEETA CREEK","27",NA,1958,"NONE"
"31198","CO","TEETA CREEK","27",NA,1959,"NONE"
"31199","CO","TEETA CREEK","27",NA,1960,"NONE"
"31200","CO","TEETA CREEK","27",NA,1961,"NONE"
"31201","CO","TEETA CREEK","27",NA,1962,"NONE"
"31202","CO","TEETA CREEK","27",NA,1963,"NONE"
