"","V1","SPECIES","SYS_NM","SPP","Area","CU_name","Year","escapement","Enhancement_Rank","esc.log","z","m.ave","esc.stand","prepost"
"931",931,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1983,800,"NONE",6.68461172766793,0.243829123293433,6.6974594641353,1.05282181166497,"Post"
"932",932,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1984,750,"NONE",6.62007320653036,0.196907829196213,6.60171140107127,1.04265703837455,"Post"
"933",933,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1985,1000,"NONE",6.90775527898214,0.406060671407057,6.91995282002449,1.08796676959627,"Post"
"934",934,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1986,1800,"NONE",7.49554194388426,0.833397872262758,6.92699553926617,1.18054277051093,"Post"
"935",935,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1987,1000,"NONE",6.90775527898214,0.406060671407057,6.98278142709472,1.08796676959627,"Post"
"936",936,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1988,NA,"NONE",NA,NA,NA,NA,"Post"
"937",937,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1989,75,"NONE",4.31748811353631,-1.47713536900393,NA,0.680001448509123,"Post"
"938",938,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1990,230,"NONE",5.4380793089232,-0.662434503308177,NA,0.856493801472551,"Post"
"939",939,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1991,850,"NONE",6.74523634948436,0.28790490407741,NA,1.06237014846785,"Post"
"940",940,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1992,308,"NONE",5.73009978297357,-0.450127522859711,5.55772588872936,0.902486828002491,"Post"
"941",941,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1993,300,"NONE",5.7037824746562,-0.469260935612917,5.90429947900933,0.898341869798537,"Post"
"942",942,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1994,250,"NONE",5.52146091786225,-0.601813761983956,5.9251448812441,0.869626348306857,"Post"
"943",943,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1995,6,"NONE",1.79175946922805,-3.3134101153177,4.68677566118002,0.282200900712397,"Post"
"944",944,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1996,950,"NONE",6.85646198459459,0.368769024360431,4.96836621158527,1.07988811053222,"Post"
"945",945,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1997,3000,"NONE",8.00636756765025,1.20478226258723,5.54401248483378,1.26099745966396,"Post"
"946",946,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1998,2505,"NONE",7.82604401351897,1.07368203954347,6.12015825874796,1.23259662223603,"Post"
"947",947,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1999,400,"NONE",5.99146454710798,-0.260108093402073,7.17008452821795,0.943651601020261,"Post"
"948",948,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2000,100,"NONE",4.60517018598809,-1.26798252679309,6.60726157856632,0.725311179730847,"Post"
"949",949,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2001,750,"NONE",6.62007320653036,0.196907829196213,6.26068798828635,1.04265703837455,"Post"
"950",950,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2002,NA,"NONE",NA,NA,NA,NA,"Post"
"951",951,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2003,374,"NONE",5.92425579741453,-0.308970717687354,NA,0.933066268544013,"Post"
"952",952,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2004,449,"NONE",6.10702288774225,-0.176093976085541,NA,0.961851961264972,"Post"
"953",953,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2005,NA,"NONE",NA,NA,NA,NA,"Post"
"954",954,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2006,NA,"NONE",NA,NA,NA,NA,"Post"
"955",955,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2007,NA,"NONE",NA,NA,NA,NA,"Post"
"956",956,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2008,NA,"NONE",NA,NA,NA,NA,"Post"
"957",957,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2009,NA,"NONE",NA,NA,NA,NA,"Post"
"958",958,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2010,NA,"NONE",NA,NA,NA,NA,"Post"
"959",959,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2011,2425,"NONE",7.79358680337158,1.05008474794061,NA,1.22748463365971,"Post"
"960",960,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2012,NA,"NONE",NA,NA,NA,NA,"Post"
"961",961,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2013,NA,"NONE",NA,NA,NA,NA,"Post"
"962",962,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2014,NA,"NONE",NA,NA,NA,NA,"Post"
"963",963,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2015,NA,"NONE",NA,NA,NA,NA,"Post"
"964",964,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2016,NA,"NONE",NA,NA,NA,NA,"Post"
"965",965,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2017,NA,"NONE",NA,NA,NA,NA,"Post"
"966",966,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2018,972,"NONE",6.87935580446044,0.385413466098485,NA,1.08349387162787,"Post"
"967",967,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1950,NA,"NONE",NA,NA,NA,NA,"Pre"
"968",968,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1951,NA,"NONE",NA,NA,NA,NA,"Pre"
"969",969,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1952,NA,"NONE",NA,NA,NA,NA,"Pre"
"970",970,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1953,3500,"NONE",8.1605182474775,1.65600408292284,NA,1.45902434594501,"Pre"
"971",971,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1954,2000,"NONE",7.60090245954208,1.29504295115973,NA,1.35897027655728,"Pre"
"972",972,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1955,25,"NONE",3.2188758248682,-1.53143429906841,NA,0.575504894742224,"Pre"
"973",973,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1956,750,"NONE",6.62007320653036,0.662392399002092,6.40009243460454,1.18360717877835,"Pre"
"974",974,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1957,400,"NONE",5.99146454710798,0.256929761898341,5.85782900951216,1.07121782918617,"Pre"
"975",975,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1958,1500,"NONE",7.3132203870903,1.10948341424378,5.78590849139921,1.30753541238933,"Pre"
"976",976,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1959,200,"NONE",5.29831736654804,-0.190161253343347,6.30576887681917,0.947289595575181,"Pre"
"977",977,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1960,7500,"NONE",8.9226582995244,2.14759660350517,6.88141515006768,1.59528785976044,"Pre"
"978",978,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1961,1500,"NONE",7.3132203870903,1.10948341424378,7.21185411006326,1.30753541238933,"Pre"
"979",979,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1962,400,"NONE",5.99146454710798,0.256929761898341,6.88141515006768,1.07121782918617,"Pre"
"980",980,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1963,400,"NONE",5.99146454710798,0.256929761898341,7.05470194520767,1.07121782918617,"Pre"
"981",981,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1964,750,"NONE",6.62007320653036,0.662392399002092,6.47905567195916,1.18360717877835,"Pre"
"982",982,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1965,400,"NONE",5.99146454710798,0.256929761898341,6.14861671196357,1.07121782918617,"Pre"
"983",983,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1966,1800,"NONE",7.49554194388426,1.2270837337915,6.52463606115764,1.34013280168323,"Pre"
"984",984,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1967,750,"NONE",6.62007320653036,0.662392399002092,6.68178822601324,1.18360717877835,"Pre"
"985",985,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1968,750,"NONE",6.62007320653036,0.662392399002092,6.68178822601324,1.18360717877835,"Pre"
"986",986,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1969,400,"NONE",5.99146454710798,0.256929761898341,6.68178822601324,1.07121782918617,"Pre"
"987",987,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1970,2000,"NONE",7.60090245954208,1.29504295115973,6.70812835492769,1.35897027655728,"Pre"
"988",988,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1971,200,"NONE",5.29831736654804,-0.190161253343347,6.37768939493211,0.947289595575181,"Pre"
"989",989,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1972,1500,"NONE",7.3132203870903,1.10948341424378,6.5509761900721,1.30753541238933,"Pre"
"990",990,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1973,NA,"NONE",NA,NA,NA,NA,"Pre"
"991",991,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1974,25,"NONE",3.2188758248682,-1.53143429906841,NA,0.575504894742224,"Pre"
"992",992,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1975,75,"NONE",4.31748811353631,-0.822811805500983,NA,0.771926497796248,"Pre"
"993",993,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1976,25,"NONE",3.2188758248682,-1.53143429906841,NA,0.575504894742224,"Pre"
"994",994,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1977,75,"NONE",4.31748811353631,-0.822811805500983,3.76818196920226,0.771926497796248,"Pre"
"995",995,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1978,75,"NONE",4.31748811353631,-0.822811805500983,4.04283504136928,0.771926497796248,"Pre"
"996",996,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1979,NA,"NONE",NA,NA,NA,NA,"Pre"
"997",997,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1980,NA,"NONE",NA,NA,NA,NA,"Post"
"998",998,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1981,NA,"NONE",NA,NA,NA,NA,"Post"
"999",999,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1982,75,"NONE",4.31748811353631,-0.822811805500983,NA,0.771926497796248,"Post"
"1000",1000,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1983,220,"NONE",5.39362754635236,-0.128684663310678,NA,0.964330164388797,"Post"
"1001",1001,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1984,500,"NONE",6.21460809842219,0.400860920676354,NA,1.11111380933531,"Post"
"1002",1002,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1985,500,"NONE",6.21460809842219,0.400860920676354,5.53508296418326,1.11111380933531,"Post"
"1003",1003,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1986,300,"NONE",5.7037824746562,0.0713702249823916,5.88165655446324,1.01978296501822,"Post"
"1004",1004,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1987,NA,"NONE",NA,NA,NA,NA,"Post"
"1005",1005,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1988,NA,"NONE",NA,NA,NA,NA,"Post"
"1006",1006,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1989,NA,"NONE",NA,NA,NA,NA,"Post"
"1007",1007,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1990,NA,"NONE",NA,NA,NA,NA,"Post"
"1008",1008,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1991,NA,"NONE",NA,NA,NA,NA,"Post"
"1009",1009,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1992,175,"NONE",5.16478597392351,-0.276291136821926,NA,0.92341543135193,"Post"
"1010",1010,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1993,NA,"NONE",NA,NA,NA,NA,"Post"
"1011",1011,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1994,125,"NONE",4.8283137373023,-0.49332110980702,NA,0.863257342113336,"Post"
"1012",1012,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1995,NA,"NONE",NA,NA,NA,NA,"Post"
"1013",1013,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1996,170,"NONE",5.13579843705026,-0.294988561630822,NA,0.918232730848794,"Post"
"1014",1014,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1997,270,"NONE",5.59842195899838,0.00341100761416741,NA,1.00094549014417,"Post"
"1015",1015,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1998,4045,"NONE",8.30523682949259,1.74934988244725,NA,1.48489867500934,"Post"
"1016",1016,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1999,180,"NONE",5.19295685089021,-0.258120470711571,6.05810351910786,0.928452120701131,"Post"
"1017",1017,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2000,40,"NONE",3.68887945411394,-1.22827444260473,5.69637377337378,0.659537148204069,"Post"
"1018",1018,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2001,350,"NONE",5.85793315448346,0.170799878419761,5.76125157224505,1.04734366496292,"Post"
"1019",1019,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2002,13,"NONE",2.56494935746154,-1.95322732716682,4.32617970423729,0.45858895785316,"Post"
"1020",1020,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2003,575,"NONE",6.35437004079735,0.491009608373795,4.61653300171407,1.13610193758623,"Post"
"1021",1021,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2004,183,"NONE",5.20948615284142,-0.247458806640986,4.99668467639594,0.931407405308913,"Post"
"1022",1022,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2005,632,"NONE",6.44888939414686,0.551976102697383,5.14442373631179,1.15300111402548,"Post"
"1023",1023,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2006,50,"NONE",3.91202300542815,-1.08434328382672,5.48119214830344,0.69943312835321,"Post"
"1024",1024,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2007,NA,"NONE",NA,NA,NA,NA,"Post"
"1025",1025,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2008,7,"NONE",1.94591014905531,-2.3525175153447,NA,0.347910536609705,"Post"
"1026",1026,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2009,65,"NONE",4.17438726989564,-0.915114137905432,NA,0.746341405224272,"Post"
"1027",1027,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2010,80,"NONE",4.38202663467388,-0.781183427363047,NA,0.783465381815055,"Post"
"1028",1028,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2011,135,"NONE",4.90527477843843,-0.44368000762752,3.85189970801582,0.877017256533183,"Post"
"1029",1029,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2012,NA,"NONE",NA,NA,NA,NA,"Post"
"1030",1030,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2013,NA,"NONE",NA,NA,NA,NA,"Post"
"1031",1031,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2014,NA,"NONE",NA,NA,NA,NA,"Post"
"1032",1032,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2015,NA,"NONE",NA,NA,NA,NA,"Post"
"1033",1033,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2016,NA,"NONE",NA,NA,NA,NA,"Post"
"1034",1034,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2017,NA,"NONE",NA,NA,NA,NA,"Post"
"1035",1035,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",2018,NA,"NONE",NA,NA,NA,NA,"Post"
"1036",1036,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1950,NA,"NONE",NA,NA,NA,NA,"Pre"
"1037",1037,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1951,NA,"NONE",NA,NA,NA,NA,"Pre"
"1038",1038,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1952,NA,"NONE",NA,NA,NA,NA,"Pre"
"1039",1039,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1953,7500,"NONE",8.9226582995244,1.50735792745165,NA,1.38253948585305,"Pre"
"1040",1040,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1954,3000,"NONE",8.00636756765025,0.947913830891336,NA,1.24056294984643,"Pre"
"1041",1041,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1955,400,"NONE",5.99146454710798,-0.282291343920716,NA,0.928359692414421,"Pre"
"1042",1042,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1956,7500,"NONE",8.9226582995244,1.50735792745165,7.96078717845176,1.38253948585305,"Pre"
"1043",1043,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1957,1500,"NONE",7.3132203870903,0.52471070908464,7.55842770034323,1.13316184644623,"Pre"
"1044",1044,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1958,7500,"NONE",8.9226582995244,1.50735792745165,7.78750038331177,1.38253948585305,"Pre"
"1045",1045,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1959,400,"NONE",5.99146454710798,-0.282291343920716,7.78750038331177,0.928359692414421,"Pre"
"1046",1046,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1960,15000,"NONE",9.61580548008435,1.93056104925834,7.96078717845176,1.48994058925325,"Pre"
"1047",1047,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1961,7500,"NONE",8.9226582995244,1.50735792745165,8.36314665656028,1.38253948585305,"Pre"
"1048",1048,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1962,3500,"NONE",8.1605182474775,1.04203099786707,8.17261164354856,1.2644481412858,"Pre"
"1049",1049,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1963,3000,"NONE",8.00636756765025,0.947913830891336,8.67633739868413,1.24056294984643,"Pre"
"1050",1050,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1964,3500,"NONE",8.1605182474775,1.04203099786707,8.31251559053241,1.2644481412858,"Pre"
"1051",1051,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1965,750,"NONE",6.62007320653036,0.101507587277944,7.7368693172839,1.02576074304604,"Pre"
"1052",1052,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1966,4000,"NONE",8.29404964010203,1.12355899625299,7.77025216544003,1.28513843522144,"Pre"
"1053",1053,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1967,1500,"NONE",7.3132203870903,0.52471070908464,7.59696537030005,1.13316184644623,"Pre"
"1054",1054,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1968,3500,"NONE",8.1605182474775,1.04203099786707,7.59696537030005,1.2644481412858,"Pre"
"1055",1055,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1969,3500,"NONE",8.1605182474775,1.04203099786707,7.98207663053683,1.2644481412858,"Pre"
"1056",1056,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1970,2500,"NONE",7.82404601085629,0.836596849199905,7.8645757232254,1.21231276442766,"Pre"
"1057",1057,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1971,750,"NONE",6.62007320653036,0.101507587277944,7.69128892808541,1.02576074304604,"Pre"
"1058",1058,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1972,3000,"NONE",8.00636756765025,0.947913830891336,7.6527512581286,1.24056294984643,"Pre"
"1059",1059,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1973,3500,"NONE",8.1605182474775,1.04203099786707,7.6527512581286,1.2644481412858,"Pre"
"1060",1060,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1974,750,"NONE",6.62007320653036,0.101507587277944,7.35175805704712,1.02576074304604,"Pre"
"1061",1061,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1975,1500,"NONE",7.3132203870903,0.52471070908464,7.5250448521871,1.13316184644623,"Pre"
"1062",1062,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1976,NA,"NONE",NA,NA,NA,NA,"Pre"
"1063",1063,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1977,1000,"NONE",6.90775527898214,0.277152752639595,NA,1.07033622842104,"Pre"
"1064",1064,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1978,1400,"NONE",7.24422751560335,0.482586901306761,NA,1.12247160527918,"Pre"
"1065",1065,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1979,250,"NONE",5.52146091786225,-0.569253490973798,NA,0.85553402162065,"Pre"
"1066",1066,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1980,2000,"NONE",7.60090245954208,0.700355874446291,6.81858654299745,1.17773733182124,"Post"
"1067",1067,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1981,900,"NONE",6.80239476332431,0.212824568969375,6.792246414083,1.0540109284648,"Post"
"1068",1068,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1982,NA,"NONE",NA,NA,NA,NA,"Post"
"1069",1069,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1983,450,"NONE",6.10924758276437,-0.210378552837321,NA,0.946609825064605,"Post"
"1070",1070,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1984,1000,"NONE",6.90775527898214,0.277152752639595,NA,1.07033622842104,"Post"
