"","Year","SPECIES","SYS_NM","SPP","Area","CU_name","escapement","Enhancement_Rank","esc.log","z","m.ave","esc.stand","prepost","Total.ER","p3","p4","p5","TR","age3","age4","age5","r3","r4","r5","recruits","rps","logrps"
"958",1989,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",7500,"HIGH",8.9226582995244,0.646673376687788,8.873830239983,1.12838092101833,"Post",0.0000794,0.126351158,0.661598043,0.212050799,7500.59554728645,947.708933089287,4962.37933541923,1590.50727877793,100.14510479706,660.802384679633,104.40757670124,865.355066177932,0.115380675490391,-2.1595183956863
"959",1989,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",3000,"NONE",8.00636756765025,-0.382258880060959,9.17318636589399,0.944198731058923,"Post",0.0000794,0.126351158,0.661598043,0.212050799,3000.23821891458,379.083573235715,1984.95173416769,636.202911511174,64.748990170513,2819.42350796643,48.9410515787061,2933.11354971565,0.977704516571884,-0.0225477848924698
"960",1989,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",3500,"HIGH",8.1605182474775,-0.662270181643861,8.02061430049365,0.943600465291182,"Post",0.0000794,0.126351158,0.661598043,0.212050799,3500.27792206701,442.264168775001,2315.77702319564,742.23673009637,276.262358060855,1321.60476935927,761.849036241858,2359.71616366198,0.674204618189137,-0.394221626325577
"961",1990,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",1160,"NONE",7.05617528410041,0.618044760134619,NA,1.15491185312068,"Post",0.0000292,0.086329466,0.881044119,0.032626415,1160.03387298909,100.14510479706,1022.04102163783,37.8477465541994,129.497980341026,20572.9809096926,345.850097822856,21048.3289878564,18.145111196428,2.89840116885943
"962",1990,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-1.73161772945729,6.98068936467709,0.794869314941635,"Post",0.0000292,0.086329466,0.881044119,0.032626415,750.021900639499,64.748990170513,660.802384679633,24.470525789353,2015.8518939753,9339.34037013881,24.1442521121617,11379.3365162263,15.1724486883017,2.71948119683398
"963",1990,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",3200,"HIGH",8.07090608878782,0.250920246509301,7.55280948638022,1.04182309806942,"Post",0.0000292,0.086329466,0.881044119,0.032626415,3200.09344272853,276.262358060855,2819.42350796643,104.40757670124,915.119061076583,651.991686217238,13.050947087655,1580.16169438148,0.493800529494211,-0.705623629786879
"964",1990,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-0.0916902671006236,NA,0.984995393533183,"Post",0.0000292,0.086329466,0.881044119,0.032626415,1500.043801279,129.497980341026,1321.60476935927,48.9410515787061,63.8856703015728,352.427938495804,9.78821031574122,426.101819113118,0.284067879408745,-1.25854205737712
"965",1990,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",23350,"HIGH",10.058352263097,0.712292156871386,10.1728961546693,1.08166865324324,"Post",0.0000292,0.086329466,0.881044119,0.032626415,23350.6818399097,2015.8518939753,20572.9809096926,761.849036241858,34.5327947576069,264.320953871853,6.52547354382748,305.379222173287,0.0130783392793699,-4.33679790742303
"966",1990,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",10600,"LOW",9.26860928010016,0.689453935935002,9.37185426523271,1.09285853716234,"Post",0.0000292,0.086329466,0.881044119,0.032626415,10600.3095290382,915.119061076583,9339.34037013881,345.850097822856,25.8995960682052,176.213969247902,117.458523788895,319.572089105002,0.0301483102929247,-3.50162640073184
"967",1990,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",740,"NONE",6.60665018619822,-0.84475255063508,NA,0.873021339458866,"Post",0.0000292,0.086329466,0.881044119,0.032626415,740.021608630972,63.8856703015728,651.991686217238,24.1442521121617,17.2663973788035,3171.85144646224,29.3646309472237,3218.48247478826,4.34930064160576,1.47001506013073
"968",1990,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,-0.129468250899688,5.26493451839191,0.969043699544091,"Post",0.0000292,0.086329466,0.881044119,0.032626415,400.011680341066,34.5327947576069,352.427938495804,13.050947087655,310.795152818462,792.962861615559,NA,1103.75801443402,2.75939503608505,1.0150114658792
"969",1990,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",300,"NONE",5.7037824746562,-0.704585142552473,5.58628156734477,0.876995051058457,"Post",0.0000292,0.086329466,0.881044119,0.032626415,300.008760255799,25.8995960682052,264.320953871853,9.78821031574122,77.6987882046156,NA,7.5042945754016,85.2030827800172,0.284010275933391,-1.25874485861146
"970",1990,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",200,"NONE",5.29831736654804,-1.91249941110229,5.6663923726019,0.723804157350966,"Post",0.0000292,0.086329466,0.881044119,0.032626415,200.005840170533,17.2663973788035,176.213969247902,6.52547354382748,NA,202.646064635087,NA,202.646064635087,1.01323032317544,0.013143566821743
"971",1990,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",3600,"NONE",8.1886891244442,-0.145198162027051,8.26377242194554,0.985105241656095,"Post",0.0000292,0.086329466,0.881044119,0.032626415,3600.10512306959,310.795152818462,3171.85144646224,117.458523788895,19.856356985624,NA,0.978821031574122,20.8351780171981,0.00578754944922169,-5.15204631546431
"972",1990,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",900,"NONE",6.80239476332431,-0.262214663181358,NA,0.951235708521126,"Post",0.0000292,0.086329466,0.881044119,0.032626415,900.026280767398,77.6987882046156,792.962861615559,29.3646309472237,NA,26.4320953871853,25.2862099823315,51.7183053695168,0.0574647837439075,-2.8565829754347
"973",1990,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.0000292,0.086329466,0.881044119,0.032626415,NA,NA,NA,NA,2.58995960682052,682.82913083562,130.50947087655,815.928561318991,NA,NA
"974",1990,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",230,"NONE",5.4380793089232,-0.662434503308177,NA,0.856493801472551,"Post",0.0000292,0.086329466,0.881044119,0.032626415,230.006716196113,19.856356985624,202.646064635087,7.5042945754016,66.9072898428634,3524.27938495804,3.26273677191374,3594.44941157282,15.6280409198818,2.74906679555911
"975",1990,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.0000292,0.086329466,0.881044119,0.032626415,NA,NA,NA,NA,345.327947576069,88.106984623951,264.281678525013,697.716610725033,NA,NA
"976",1990,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",30,"NONE",3.40119738166216,-1.86378684945607,4.23225646679366,0.527005464232401,"Post",0.0000292,0.086329466,0.881044119,0.032626415,30.0008760255799,2.58995960682052,26.4320953871853,0.978821031574122,8.63319868940173,7136.66575454003,114.195787016981,7259.49474024641,241.983158008214,5.48886812872746
"977",1990,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",775,"NONE",6.65286302935335,-0.041806231994486,5.90366967983775,0.990744523559741,"Post",0.0000292,0.086329466,0.881044119,0.032626415,775.022630660815,66.9072898428634,682.82913083562,25.2862099823315,699.28909384154,3083.74446183829,153.348628279946,3936.38218395977,5.07920281801261,1.62515432368821
"978",1990,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",4000,"NONE",8.29404964010203,0.0116366674529451,7.84359718883164,1.00127206156926,"Post",0.0000292,0.086329466,0.881044119,0.032626415,4000.11680341066,345.327947576069,3524.27938495804,130.50947087655,302.161954129061,4141.0282773257,71.7802089821023,4514.97044043686,1.12874261010922,0.121104278759046
"979",1990,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",100,"NONE",4.60517018598809,-1.52465523765444,6.10303632276509,0.613596986054413,"Post",0.0000292,0.086329466,0.881044119,0.032626415,100.002920085266,8.63319868940173,88.106984623951,3.26273677191374,405.760338401881,1938.35366172692,130.50947087655,2474.62347100535,24.7462347100535,3.20867334451418
"980",1990,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",8100,"HIGH",8.99961934066053,0.711994460094757,8.27565088189799,1.10349224631935,"Post",0.0000292,0.086329466,0.881044119,0.032626415,8100.23652690658,699.28909384154,7136.66575454003,264.281678525013,189.930371166838,3524.27938495804,1.22303293618362,3715.43278906106,0.458695406056921,-0.779368892565589
"981",1990,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,-0.893063808520493,8.29831000656574,0.918673978318447,"Post",0.0000292,0.086329466,0.881044119,0.032626415,3500.10220298433,302.161954129061,3083.74446183829,114.195787016981,345.327947576069,5.67270801238853,1778.95699808527,2129.95765367373,0.608559329621066,-0.496660869876014
"982",1990,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",4700,"HIGH",8.45531778769815,0.348972991124004,8.55950227072756,1.06927991104333,"Post",0.0000292,0.086329466,0.881044119,0.032626415,4700.13724400752,405.760338401881,4141.0282773257,153.348628279946,4.11229833259528,8251.21165438331,555.924061901647,8811.24801461755,1.87473362013139,0.628466580066324
"983",1990,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2200,"NONE",7.69621263934641,-0.632823692932314,8.661997369971,0.907621858056064,"Post",0.0000292,0.086329466,0.881044119,0.032626415,2200.06424187586,189.930371166838,1938.35366172692,71.7802089821023,5981.52484741131,2578.50364199479,500.331655711483,9060.36014511758,4.11834552050799,1.41545151001729
"984",1990,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",4000,"HIGH",8.29404964010203,-0.480963643743708,8.05399714864978,0.959040695971436,"Post",0.0000292,0.086329466,0.881044119,0.032626415,4000.11680341066,345.327947576069,3524.27938495804,130.50947087655,1869.22651481604,2320.65327779531,1334.21774856395,5524.0975411753,1.38102438529382,0.32282553197859
"985",1991,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",11,"NONE",2.39789527279837,-2.42382312769431,NA,0.39247291366713,"Post",0.00073031,0.37357228,0.515324107,0.111103613,11.0080392811674,4.11229833259528,5.67270801238853,1.22303293618362,1682.30386333443,6188.40874078748,2223.69624760659,10094.4088517285,917.673531975319,6.82184169771275
"986",1991,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",16000,"NONE",9.68034400122192,1.37018512182333,7.5411794824715,1.16231470024535,"Post",0.00073031,0.37357228,0.515324107,0.111103613,16011.6934998799,5981.52484741131,8251.21165438331,1778.95699808527,4486.14363555848,10314.0145679791,1000.66331142297,15800.8215149606,0.987551344685037,-0.0125267889407745
"987",1991,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",5000,"HIGH",8.51719319141624,0.596545549485753,8.25616216557023,1.09943152601714,"Post",0.00073031,0.37357228,0.515324107,0.111103613,5003.65421871247,1869.22651481604,2578.50364199479,555.924061901647,7476.90605926414,4641.30655559061,1.11184812380329,12119.3244629786,2.42386489259571,0.885363329275676
"988",1991,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",4500,"NONE",8.41183267575841,0.812518303415546,NA,1.13296413867414,"Post",0.00073031,0.37357228,0.515324107,0.111103613,4503.28879684122,1682.30386333443,2320.65327779531,500.331655711483,3364.60772666886,5.15700728398957,NA,3369.76473395285,0.748836607545078,-0.289234466732393
"989",1991,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",12000,"HIGH",9.39266192877014,0.0879215897787031,10.0213622037767,1.01008074812977,"Post",0.00073031,0.37357228,0.515324107,0.111103613,12008.7701249099,4486.14363555848,6188.40874078748,1334.21774856395,3.73845302963207,NA,1111.84812380329,1115.58657683293,0.0929655480694106,-2.37552630532931
"990",1991,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",20000,"LOW",9.90348755253613,1.24525996863877,9.71842785551268,1.16771681623342,"Post",0.00073031,0.37357228,0.515324107,0.111103613,20014.6168748499,7476.90605926414,10314.0145679791,2223.69624760659,NA,5157.00728398957,1556.58737332461,6713.59465731418,0.335679732865709,-1.09159774957496
"991",1991,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",9000,"NONE",9.10497985631836,1.35154948058889,NA,1.20315764962322,"Post",0.00073031,0.37357228,0.515324107,0.111103613,9006.57759368244,3364.60772666886,4641.30655559061,1000.66331142297,3738.45302963207,7219.8101975854,1211.91445494559,12170.1776821631,1.35224196468478,0.301763929570036
"992",1991,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",10,"NONE",2.30258509299405,-2.62474695126668,4.37609750301955,0.372414049934928,"Post",0.00073031,0.37357228,0.515324107,0.111103613,10.0073084374249,3.73845302963207,5.15700728398957,1.11184812380329,5233.8342414849,5621.13793954863,111.184812380329,10966.1569934139,1096.61569934139,6.99998407924663
"993",1991,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.00073031,0.37357228,0.515324107,0.111103613,NA,NA,NA,NA,4074.91380229896,515.700728398957,94.5070905232801,4685.12162122119,NA,NA
"994",1991,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",10000,"NONE",9.21034037197618,1.78807104665818,6.57404500909939,1.25822637464942,"Post",0.00073031,0.37357228,0.515324107,0.111103613,10007.3084374249,3738.45302963207,5157.00728398957,1111.84812380329,373.845302963207,438.345619139113,NA,812.19092210232,0.081219092210232,-2.51060493371046
"995",1991,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",14000,"NONE",9.5468126085974,1.44750617405683,8.43705921708552,1.14848848196763,"Post",0.00073031,0.37357228,0.515324107,0.111103613,14010.2318123949,5233.8342414849,7219.8101975854,1556.58737332461,317.768507518726,NA,61.1516468091812,378.920154327907,0.0270657253091362,-3.60948710030653
"996",1991,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",10900,"NONE",9.29651806821724,1.61320855810438,NA,1.30000981405531,"Post",0.00073031,0.37357228,0.515324107,0.111103613,10907.9661967932,4074.91380229896,5621.13793954863,1211.91445494559,NA,283.635400619426,NA,283.635400619426,0.0260215963871033,-3.64882845546986
"997",1991,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",1000,"NONE",6.90775527898214,0.804113969364326,NA,1.19061401228613,"Post",0.00073031,0.37357228,0.515324107,0.111103613,1000.73084374249,373.845302963207,515.700728398957,111.184812380329,205.614916629764,NA,555.924061901647,761.538978531411,0.761538978531411,-0.272413921441592
"998",1991,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",850,"NONE",6.74523634948436,0.28790490407741,NA,1.06237014846785,"Post",0.00073031,0.37357228,0.515324107,0.111103613,850.62121718112,317.768507518726,438.345619139113,94.5070905232801,NA,2578.50364199479,1890.1418104656,4468.64545246039,5.25722994407104,1.65960426143066
"999",1991,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.00073031,0.37357228,0.515324107,0.111103613,NA,NA,NA,NA,1869.22651481604,8766.91238278227,889.478499042636,11525.6173966409,NA,NA
"1000",1991,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",550,"NONE",6.30991827822652,-0.087858448656708,4.42937080688473,0.977703155193005,"Post",0.00073031,0.37357228,0.515324107,0.111103613,550.401964058372,205.614916629764,283.635400619426,61.1516468091812,6355.37015037452,4125.60582719166,1178.55901123149,11659.5349887977,21.1991545250867,3.05396129999056
"1001",1991,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.00073031,0.37357228,0.515324107,0.111103613,NA,NA,NA,NA,2990.76242370566,5466.42772102894,1111.84812380329,9569.0382685379,NA,NA
"1002",1991,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",5000,"NONE",8.51719319141624,0.258064807851609,7.95516896448874,1.02821033820677,"Post",0.00073031,0.37357228,0.515324107,0.111103613,5003.65421871247,1869.22651481604,2578.50364199479,555.924061901647,3962.76021140999,5157.00728398957,3413.37374007612,12533.1412354757,2.50662824709514,0.918938522219452
"1003",1991,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",17000,"NONE",9.74096862303835,1.17542486786047,6.63805286363915,1.29789535390743,"Post",0.00073031,0.37357228,0.515324107,0.111103613,17012.4243436224,6355.37015037452,8766.91238278227,1890.1418104656,3738.45302963207,15832.012361848,1834.54940427544,21405.0147957555,1.25911851739738,0.230411886769396
"1004",1991,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",8000,"HIGH",8.98719682066197,0.70151536814471,8.70262037820983,1.10196905361761,"Post",0.00073031,0.37357228,0.515324107,0.111103613,8005.84674993995,2990.76242370566,4125.60582719166,889.478499042636,11477.0508009705,8509.06201858279,161.842211056387,20147.9550306096,2.5184943788262,0.923661254248012
"1005",1991,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",10600,"NONE",9.26860928010016,0.476783236065141,8.36866312142529,1.04341782011956,"Post",0.00073031,0.37357228,0.515324107,0.111103613,10607.7469436704,3962.76021140999,5466.42772102894,1178.55901123149,6168.44749889292,3051.40506253809,416.165685573566,9636.01824700457,0.90905832518911,-0.0953460227386537
"1006",1991,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",10000,"HIGH",9.21034037197618,0.829929614316347,8.64867100671225,1.16476189078951,"Post",0.00073031,0.37357228,0.515324107,0.111103613,10007.3084374249,3738.45302963207,5157.00728398957,1111.84812380329,728.565963400221,7846.47016081223,272.819727209338,8847.85585142179,0.884785585142179,-0.122409940003447
"1007",1991,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",30700,"NONE",10.3320179335753,1.49656391320882,8.8768256942539,1.21846494552372,"Post",0.00073031,0.37357228,0.515324107,0.111103613,30722.4369028946,11477.0508009705,15832.012361848,3413.37374007612,1873.45533445771,5143.79710542135,131.785800431629,7149.03824031069,0.232867695124127,-1.45728481877942
"1008",1991,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",16500,"HIGH",9.71111565988867,1.44310326646899,8.44164650175257,1.12289599474885,"Post",0.00073031,0.37357228,0.515324107,0.111103613,16512.0589217511,6168.44749889292,8509.06201858279,1834.54940427544,1228.15405258894,2484.71555092387,1387.21895191189,5100.0885554247,0.309096276086346,-1.17410247751824
